event_id,storm,CountyFIPS,county,event_start,duration_hours,county_pop,pre_outage_tracked_customers,days_since_data_start,n_periods,integral,pop_hours_supply_lost,duration_days,year,month,max_gust,mean_gust_7d,total_precip_7d,pressure_min_7d,weather_hours_available,weather_hours_used,t90_lastcross,censored_lastcross,crossing_time_lastcross,t50,t50_censored,peak_outage_clean,threshold_used_t90,threshold_used_t50,crossing_time_t50,t90,t90_censored
48469_2017-08-26 07:00:00,2017228N14314,48469,Victoria,2017-08-26 07:00:00,302,91065,30106.0,237.25,302,109.140866431263,9938913.00156295,12.5833333333333,2017,8,28.32871808851564,11.359259610396075,186.593675718688,991.586521362587,326,168,251.54107485604584,0,2017-09-05 18:32:27.869481765,137.42097264437666,0,0.860783731141263,0.1,0.4303918655706315,2017-09-01 00:25:15.501519756,251.54107485604584,0
48089_2017-08-26 17:00:00,2017228N14314,48089,Colorado,2017-08-26 17:00:00,81,20754,5500.0,237.666666666667,81,8.17485316441942,169660.902574361,3.375,2017,8,26.10550927966053,16.069669310832023,424.75207025399783,1002.0078712369112,105,105,76.42723311546834,0,2017-08-29 21:25:38.039215686,76.4715313207361,0,0.19307109346806206,0.1,0.09653554673403103,2017-08-29 21:28:17.512754650,76.42723311546834,0
22085_2017-08-28 19:00:00,2017228N14314,22085,Sabine,2017-08-28 19:00:00,76,21985,8290.0,239.75,76,5.27999589806098,116080.709818871,3.16666666666667,2017,8,15.836761553922967,10.522152108056753,225.14467113996614,1001.9545973196392,100,100,74.22650887573944,0,2017-08-31 21:13:35.431952662,73.55079681274889,0,0.313387949808151,0.1,0.1566939749040755,2017-08-31 20:33:02.868525896,74.22650887573944,0
48245_2017-08-30 05:00:00,2017228N14314,48245,Jefferson,2017-08-30 05:00:00,114,250830,117068.0,241.166666666667,114,11.7596406039316,2949670.65268417,4.75,2017,8,21.109897215364192,7.094368470758807,183.60845393347554,997.4314398644028,138,138,43.90726805328333,0,2017-09-01 00:54:26.164991820,85.24467350172527,0,0.17044794478422798,0.1,0.08522397239211399,2017-09-02 18:14:40.824606211,43.90726805328333,0
48071_2017-08-30 05:00:00,2017228N14314,48071,Chambers,2017-08-30 05:00:00,92,51288,12430.125,241.166666666667,92,9.12678646490122,468094.624211854,3.83333333333333,2017,8,21.663463869290887,7.569809119635674,143.31855044104472,1001.337966860641,116,116,90.33530499075778,0,2017-09-02 23:20:07.097966728,88.59655532359055,0,0.28189365279529216,0.1,0.14094682639764608,2017-09-02 21:35:47.599164926,90.33530499075778,0
48361_2017-08-30 10:00:00,2017228N14314,48361,Orange,2017-08-30 10:00:00,199,84934,41233.0,241.375,199,79.0355627325453,6712806.485126,8.29166666666667,2017,8,17.159171994034327,5.668355200333805,180.06250455744507,994.7800989179584,223,168,185.9256749602964,0,2017-09-07 03:55:32.429857067,103.50755071035583,0,0.7357698930468314,0.1,0.3678849465234157,2017-09-03 17:30:27.182557281,185.9256749602964,0
48419_2017-08-30 20:00:00,2017228N14314,48419,Shelby,2017-08-30 20:00:00,33,24008,3995.0,241.791666666667,33,1.07909887359199,25907.0057571965,1.375,2017,8,14.318107627050884,9.165878236840204,64.8714513852557,1004.750668487363,57,57,14.373217115689167,0,2017-08-31 10:22:23.581616481,14.5031695721075,0,0.15894868585732166,0.1,0.07947434292866083,2017-08-31 10:30:11.410459587,14.373217115689167,0
22081_2017-08-30 23:00:00,2017228N14314,22081,Red River,2017-08-30 23:00:00,24,7420,3236.0,241.916666666667,24,5.85012360939431,43407.9171817058,1.0,2017,8,16.451302454678178,10.431119280155519,93.86201878787134,1001.9641763026932,48,48,23.444050632911388,0,2017-08-31 22:26:38.582278481,23.036708860759443,0,0.2994437577255871,0.1,0.14972187886279356,2017-08-31 22:02:12.151898734,23.444050632911388,0
28053_2017-09-01 00:00:00,2017228N14314,28053,Humphreys,2017-09-01 00:00:00,24,7333,2644.0,242.958333333333,24,2.49697428139183,18310.3124054463,1.0,2017,8,14.985363532609467,7.4683779284291205,36.83440003757086,1003.0026462654148,48,48,16.220143884891943,0,2017-09-01 16:13:12.517985611,4.132075471698055,0,0.22692889561270801,0.1,0.11346444780635401,2017-09-01 04:07:55.471698113,16.220143884891943,0
47161_2017-09-01 06:00:00,2017228N14314,47161,Stewart,2017-09-01 06:00:00,48,14035,7491.0,243.208333333333,48,3.24669603524229,45567.3788546256,2.0,2017,9,19.02641545286273,9.377548663791913,116.92619098553266,1003.5570801361388,72,72,46.09169859514667,0,2017-09-03 04:05:30.114942528,12.4266304347825,0,0.31624616206114003,0.1,0.15812308103057002,2017-09-01 18:25:35.869565217,46.09169859514667,0
12037_2017-09-09 19:00:00,2017242N16333,12037,Franklin,2017-09-09 19:00:00,122,12498,9491.0,251.75,122,13.3911488345658,167362.578134403,5.08333333333333,2017,9,27.279316418163774,12.005696650264223,92.75071839806628,995.318711524024,146,146,120.81230949589667,0,2017-09-14 19:48:44.314185228,120.85638921453666,0,0.19262817370845994,0.1,0.09631408685422997,2017-09-14 19:51:23.001172332,120.81230949589667,0
12067_2017-09-09 20:00:00,2017242N16333,12067,Lafayette,2017-09-09 20:00:00,191,7786,786.0,251.791666666667,191,89.8808888826583,699812.600840377,7.95833333333333,2017,9,33.24103419673335,9.33372824364903,153.91627978281795,982.8335295608108,215,168,186.8025644925564,0,2017-09-17 14:48:09.232173203,101.99445531637305,0,0.9625681705503223,0.1,0.48128408527516114,2017-09-14 01:59:40.039138943,186.8025644925564,0
12013_2017-09-09 21:00:00,2017242N16333,12013,Calhoun,2017-09-09 21:00:00,54,13464,976.0,251.833333333333,54,8.9500948356099,120504.076866652,2.25,2017,9,25.291777432175497,14.104932238401753,89.23010366751612,996.0105648189046,78,78,53.30243902439,0,2017-09-12 02:18:08.780487804,51.934782608695556,0,0.5524889107934944,0.1,0.2762444553967472,2017-09-12 00:56:05.217391304,53.30243902439,0
12075_2017-09-09 22:00:00,2017242N16333,12075,Levy,2017-09-09 22:00:00,190,45260,5563.0,251.875,190,64.4138282251013,2915369.86546809,7.91666666666667,2017,9,33.16905834937835,9.553963984025225,145.73360884242518,976.9195070858868,214,168,170.764203411355,0,2017-09-17 00:45:51.132280878,97.618620689655,0,0.8714050097928049,0.1,0.43570250489640244,2017-09-13 23:37:07.034482758,170.764203411355,0
13193_2017-09-09 22:00:00,2017242N16333,13193,Macon,2017-09-09 22:00:00,118,11765,3712.0,251.875,118,32.7853128644046,385719.20584972,4.91666666666667,2017,9,33.13878472414039,10.140381344398833,119.4398227066182,992.0352254409976,142,142,98.42399999999972,0,2017-09-14 00:25:26.399999999,73.65521660115,0,0.9119373776908023,0.1,0.45596868884540115,2017-09-12 23:39:18.779764140,98.42399999999972,0
13183_2017-09-09 23:00:00,2017242N16333,13183,Long,2017-09-09 23:00:00,101,18348,2442.0,251.916666666667,101,26.4625248625249,485534.406177606,4.20833333333333,2017,9,37.283030738359614,11.632547388505346,167.87112111593652,994.9004571759258,125,125,96.19999999999972,0,2017-09-13 23:11:59.999999999,79.11819887429638,0,0.7436527436527437,0.1,0.37182637182637185,2017-09-13 06:07:05.515947467,96.19999999999972,0
12079_2017-09-10 02:00:00,2017242N16333,12079,Madison,2017-09-10 02:00:00,124,18198,3749.0,252.041666666667,124,53.5771571473622,974997.105767696,5.16666666666667,2017,9,34.06154558214091,9.72362998221226,136.38472335484133,985.0380013020834,148,148,119.83281313067306,0,2017-09-15 01:49:58.127270423,94.16257668711638,0,0.8350259291270528,0.1,0.4175129645635264,2017-09-14 00:09:45.276073619,119.83281313067306,0
12011_2017-09-10 06:00:00,2017242N16333,12011,Broward,2017-09-10 06:00:00,178,1947026,939274.0,252.208333333333,178,50.9309517657027,99163887.2925691,7.41666666666667,2017,9,40.3859262631634,10.2815714867722,150.30149385171725,984.8973236343504,202,168,153.04680648042861,0,2017-09-16 15:02:48.503329543,70.920751212465,0,0.7419475041361733,0.1,0.37097375206808664,2017-09-13 04:55:14.704364874,153.04680648042861,0
12086_2017-09-10 06:00:00,2017242N16333,12086,Miami-Dade,2017-09-10 06:00:00,210,2673837,1124137.0,252.208333333333,210,62.6986500102262,167645970.247393,8.75,2017,9,44.31942065412536,11.152698144575902,182.87326527942236,985.2187494258,234,168,181.80815224063832,0,2017-09-17 19:48:29.348066298,75.40429087020445,0,0.8081141355546522,0.1,0.4040570677773261,2017-09-13 09:24:15.447132736,181.80815224063832,0
12125_2017-09-10 11:00:00,2017242N16333,12125,Union,2017-09-10 11:00:00,133,15460,5345.0,252.416666666667,133,54.993459561233,850198.884816662,5.54166666666667,2017,9,33.14872428403801,8.893727335460145,191.48056313253375,980.9217052585342,157,157,128.33181818181805,0,2017-09-15 19:19:54.545454545,82.11805555555556,0,0.8782039289055191,0.1,0.43910196445275956,2017-09-13 21:07:05.000000000,128.33181818181805,0
13305_2017-09-10 12:00:00,2017242N16333,13305,Wayne,2017-09-10 12:00:00,85,30896,6807.0,252.458333333333,85,28.5438055348416,881889.415804467,3.54166666666667,2017,9,37.52360531152117,11.900419767230284,174.5111590677646,992.4911123511904,109,109,77.44797297297278,0,2017-09-13 17:26:52.702702702,41.82,0,1.0,0.1,0.5,2017-09-12 05:49:12.000000000,77.44797297297278,0
13273_2017-09-10 14:00:00,2017242N16333,13273,Terrell,2017-09-10 14:00:00,83,8754,3418.0,252.541666666667,83,16.4010762905038,143575.02184707,3.45833333333333,2017,9,36.16776949294069,10.922489118553022,118.69068722322717,989.9135051766716,107,107,80.36560550761055,0,2017-09-13 22:21:56.179827398,49.1806722689075,0,0.4497695852534562,0.1,0.2248847926267281,2017-09-12 15:10:50.420168067,80.36560550761055,0
12111_2017-09-10 14:00:00,2017242N16333,12111,St. Lucie,2017-09-10 14:00:00,131,358704,127029.0,252.541666666667,131,39.8613853891109,14298438.3846156,5.45833333333333,2017,9,37.70381251511965,9.968194197102939,81.53300602866567,987.67180043693,155,155,117.27373737373722,0,2017-09-15 11:16:25.454545454,50.98922855970444,0,0.7487975186768375,0.1,0.37439875933841876,2017-09-12 16:59:21.222814936,117.27373737373722,0
12099_2017-09-10 14:00:00,2017242N16333,12099,Palm Beach,2017-09-10 14:00:00,147,1518477,742679.0,252.541666666667,147,48.3090383845822,73356163.6791051,6.125,2017,9,38.76315124119104,9.680660974300334,111.91816701818986,984.6623378897737,171,168,127.02598707824833,0,2017-09-15 21:01:33.553481694,62.8821382567625,0,0.75025953339195,0.1,0.375129766695975,2017-09-13 04:52:55.697724345,127.02598707824833,0
12021_2017-09-10 14:00:00,2017242N16333,12021,Collier,2017-09-10 14:00:00,263,397994,212167.0,252.541666666667,263,118.692897564778,47239061.0733962,10.9583333333333,2017,9,47.97644738424183,9.8269038396845,212.19024908584794,965.3838709223444,287,168,247.5624464355278,0,2017-09-20 21:33:44.807167900,130.32528864220166,0,0.9265672795486575,0.1,0.46328363977432874,2017-09-16 00:19:31.039111926,247.5624464355278,0
13231_2017-09-10 16:00:00,2017242N16333,13231,Pike,2017-09-10 16:00:00,95,19990,4756.0,252.625,95,21.8057808994904,435897.560180814,3.95833333333333,2017,9,25.59872404298826,9.89696865774144,91.67751167437326,996.2179437785388,119,119,92.23458579339167,0,2017-09-14 12:14:04.508856210,58.80971237603889,0,0.6446304440346149,0.1,0.32231522201730745,2017-09-13 02:48:34.964553740,92.23458579339167,0
13227_2017-09-10 16:00:00,2017242N16333,13227,Pickens,2017-09-10 16:00:00,102,34826,4417.2,252.625,102,28.0350371294082,976348.203068769,4.25,2017,9,26.167712688446045,9.417265297358515,62.580829507417306,1001.1059410511364,126,126,91.84131049131305,0,2017-09-14 11:50:28.717768727,59.37988244991778,0,0.8170208418471598,0.1,0.4085104209235799,2017-09-13 03:22:47.576819704,91.84131049131305,0
12093_2017-09-10 16:00:00,2017242N16333,12093,Okeechobee,2017-09-10 16:00:00,175,40412,20093.0,252.625,175,79.3521562543671,3206779.33855148,7.29166666666667,2017,9,43.15726875418012,9.170118304016828,118.35535903131765,980.6558183127136,199,168,143.2979377839914,0,2017-09-16 15:17:52.576022369,103.15309799265944,0,0.99328124222366,0.1,0.49664062111183,2017-09-14 23:09:11.152773574,143.2979377839914,0
12051_2017-09-10 16:00:00,2017242N16333,12051,Hendry,2017-09-10 16:00:00,300,41339,9738.0,252.625,300,135.441962739839,5599035.2977022,12.5,2017,9,44.06321571915961,9.31983176902979,205.88198718309195,970.1731393861892,324,168,224.8814569536422,0,2017-09-20 00:52:53.245033112,143.07299200609054,0,1.0,0.1,0.5,2017-09-16 15:04:22.771221926,224.8814569536422,0
13199_2017-09-10 16:00:00,2017242N16333,13199,Meriwether,2017-09-10 16:00:00,95,20845,1333.0,252.625,95,22.0495713210697,459623.314187697,3.95833333333333,2017,9,24.26494678081852,9.825846279336945,90.76817028390445,996.4657708849012,119,119,68.45440425983472,0,2017-09-13 12:27:15.855335405,44.98356323690861,0,0.8645733205169284,0.1,0.4322866602584642,2017-09-12 12:59:00.827652871,68.45440425983472,0
13061_2017-09-10 17:00:00,2017242N16333,13061,Clay,2017-09-10 17:00:00,76,2845,1564.0,252.666666666667,76,22.095019901636,62860.3316201544,3.16666666666667,2017,9,28.30719434033643,10.973769951382199,114.13815428779736,993.1623838682432,100,100,57.64652777777778,0,2017-09-13 02:38:47.500000000,43.45256410256389,0,1.0,0.1,0.5,2017-09-12 12:27:09.230769230,57.64652777777778,0
13171_2017-09-10 17:00:00,2017242N16333,13171,Lamar,2017-09-10 17:00:00,138,19467,2542.0,252.666666666667,138,38.8380165630381,756059.668432663,5.75,2017,9,26.75697667638683,8.130219668928973,99.14800080122146,995.7977884951116,162,162,136.2269372693725,0,2017-09-16 09:13:36.974169741,75.08550709870723,0,0.8683229813664596,0.1,0.4341614906832298,2017-09-13 20:05:07.825555346,136.2269372693725,0
