event_id,CountyFIPS,storm,event_start,event_end,duration_hours,year,month,county_pop,pre_outage_tracked_customers,days_since_data_start,n_periods,integral,pop_hours_supply_lost,max_outage_raw,hours_above_thresh_raw,is_valid,peak_outage_clean,threshold_used_t90,t90_lastcross,censored_lastcross,crossing_time_lastcross,duration_days
13243_2017-09-11 10:00:00,13243,2017242N16333,2017-09-11 10:00:00,2017-09-13 05:00:00,43.0,2017,9,6116,2937.0,253.375,43,8.14499003709964,49814.7590669014,1.0,15,True,0.4348111658456486,0.1,24.848333333333333,0,2017-09-12 10:50:54.000000000,1.79166666666667
13079_2017-09-11 10:00:00,13079,2017242N16333,2017-09-11 10:00:00,2017-09-15 14:00:00,100.0,2017,9,12140,1141.0,253.375,100,41.0396485173797,498221.33300099,0.9613745338305807,75,True,0.941779417794178,0.1,83.15207550710694,0,2017-09-14 21:09:07.471825585,4.16666666666667
13201_2017-09-11 10:00:00,13201,2017242N16333,2017-09-11 10:00:00,2017-09-13 16:00:00,54.0,2017,9,5807,1177.0,253.375,54,3.62786745964316,21067.0263381478,0.16737468139337297,6,True,0.16737468139337297,0.1,12.578832116788055,0,2017-09-11 22:34:43.795620437,2.25
12077_2017-09-11 10:00:00,12077,2017242N16333,2017-09-11 10:00:00,2017-09-12 16:00:00,30.0,2017,9,7603,3302.0,253.375,30,10.2101756511205,77627.9654754694,0.6123561477892187,29,True,0.612053301029679,0.1,28.926495726495556,0,2017-09-12 14:55:35.384615384,1.25
13159_2017-09-11 10:00:00,13159,2017242N16333,2017-09-11 10:00:00,2017-09-16 02:00:00,112.0,2017,9,15951,1043.5,253.375,112,52.8694380304858,843320.406024279,1.0,96,True,0.9978876214617659,0.1,110.9392801158925,0,2017-09-16 00:56:21.408417213,4.66666666666667
13255_2017-09-11 10:00:00,13255,2017242N16333,2017-09-11 10:00:00,2017-09-14 20:00:00,82.0,2017,9,68919,3464.0,253.375,82,27.5837205013971,1901042.43323579,0.9901800327332242,55,True,0.7653631284916201,0.1,71.06308119395166,0,2017-09-14 09:03:47.092298226,3.41666666666667
13173_2017-09-11 11:00:00,13173,2017242N16333,2017-09-11 11:00:00,2017-09-15 06:00:00,91.0,2017,9,10171,1737.0,253.416666666667,91,29.4289004029937,299321.345998849,0.8883131836499712,60,True,0.8883131836499712,0.1,63.46104651162778,0,2017-09-14 02:27:39.767441860,3.79166666666667
13307_2017-09-11 11:00:00,13307,2017242N16333,2017-09-11 11:00:00,2017-09-13 21:00:00,58.0,2017,9,2328,469.0,253.416666666667,58,25.0767643314275,58378.7073635632,0.9391891891891891,44,True,0.8509719222462203,0.1,52.64499999999972,0,2017-09-13 15:38:41.999999999,2.41666666666667
13309_2017-09-11 11:00:00,13309,2017242N16333,2017-09-11 11:00:00,2017-09-15 16:00:00,101.0,2017,9,7314,840.0,253.416666666667,101,26.6416666666667,194857.15,0.7916666666666666,49,True,0.7916666666666666,0.1,51.652173913043335,0,2017-09-13 14:39:07.826086956,4.20833333333333
13131_2017-09-11 11:00:00,13131,2017242N16333,2017-09-11 11:00:00,2017-09-13 02:00:00,39.0,2017,9,26008,9045.0,253.416666666667,39,12.6201496091413,328224.851034548,0.7270315091210614,29,True,0.6603648424543946,0.1,34.38168316831667,0,2017-09-12 21:22:54.059405940,1.625
13065_2017-09-11 11:00:00,13065,2017242N16333,2017-09-11 11:00:00,2017-09-15 02:00:00,87.0,2017,9,6662,1715.0,253.416666666667,87,48.5580174927114,323493.512536443,1.0,83,True,1.0,0.1,85.55479452054777,0,2017-09-15 00:33:17.260273972,3.625
13019_2017-09-11 11:00:00,13019,2017242N16333,2017-09-11 11:00:00,2017-09-14 01:00:00,62.0,2017,9,18214,3864.0,253.416666666667,62,23.1322463768116,421330.735507246,0.7564699792960663,55,True,0.7564699792960663,0.1,59.45900216919722,0,2017-09-13 22:27:32.407809110,2.58333333333333
13259_2017-09-11 11:00:00,13259,2017242N16333,2017-09-11 11:00:00,2017-09-15 09:00:00,94.0,2017,9,4648,1350.0,253.416666666667,94,11.672291179458,54252.8094021209,1.0,35,True,0.2746710526315789,0.1,42.66585365853639,0,2017-09-13 05:39:57.073170731,3.91666666666667
13087_2017-09-11 11:00:00,13087,2017242N16333,2017-09-11 11:00:00,2017-09-13 23:00:00,60.0,2017,9,28982,13485.0,253.416666666667,60,8.24739629354091,239026.039379403,0.4315164998146088,14,True,0.39639006094702295,0.1,38.2723684210525,0,2017-09-13 01:16:20.526315789,2.5
13249_2017-09-11 12:00:00,13249,2017242N16333,2017-09-11 12:00:00,2017-09-14 22:00:00,82.0,2017,9,4496,608.0,253.458333333333,82,34.760491920782,156283.171675836,1.0,72,True,0.9977494373593399,0.1,76.09999999999972,0,2017-09-14 16:05:59.999999999,3.41666666666667
13075_2017-09-11 12:00:00,13075,2017242N16333,2017-09-11 12:00:00,2017-09-15 03:00:00,87.0,2017,9,17404,1566.0,253.458333333333,87,36.360153256705,632812.107279693,0.9910600255427842,74,True,0.9910600255427842,0.1,82.07058823529388,0,2017-09-14 22:04:14.117647058,3.625
13169_2017-09-11 12:00:00,13169,2017242N16333,2017-09-11 12:00:00,2017-09-16 17:00:00,125.0,2017,9,28472,7129.0,253.458333333333,125,59.3482694928787,1689763.92900124,1.0,102,True,1.0,0.1,107.54187327823666,0,2017-09-15 23:32:30.743801652,5.20833333333333
13177_2017-09-11 12:00:00,13177,2017242N16333,2017-09-11 12:00:00,2017-09-13 23:00:00,59.0,2017,9,33642,7435.0,253.458333333333,59,9.53065028382018,320630.136848279,0.8928074245939676,25,True,0.2769248528223479,0.1,38.51951219512195,0,2017-09-13 02:31:10.243902439,2.45833333333333
13037_2017-09-11 12:00:00,13037,2017242N16333,2017-09-11 12:00:00,2017-09-12 20:00:00,32.0,2017,9,5469,2020.0,253.458333333333,32,6.38903291259191,34941.6209989652,0.7466666666666667,10,True,0.30875174304442277,0.1,30.4183908045975,0,2017-09-12 18:25:06.206896551,1.33333333333333
13271_2017-09-11 13:00:00,13271,2017242N16333,2017-09-11 13:00:00,2017-09-15 18:00:00,101.0,2017,9,12354,3511.0,253.5,101,40.4107091996582,499233.901452578,1.0,71,True,0.9874679578467673,0.1,76.60899999999972,0,2017-09-14 17:36:32.399999999,4.20833333333333
13167_2017-09-11 13:00:00,13167,2017242N16333,2017-09-11 13:00:00,2017-09-14 21:00:00,80.0,2017,9,9242,1848.0,253.5,80,25.6700277457932,237242.396426621,1.0,56,True,0.8255528255528255,0.1,59.48644427417916,0,2017-09-14 00:29:11.199387045,3.33333333333333
13107_2017-09-11 13:00:00,13107,2017242N16333,2017-09-11 13:00:00,2017-09-14 02:00:00,61.0,2017,9,22929,6240.0,253.5,61,25.2327190451133,578561.014985402,1.0,55,True,0.9142796066695169,0.1,58.667350037965,0,2017-09-13 23:40:02.460136674,2.54166666666667
13207_2017-09-11 13:00:00,13207,2017242N16333,2017-09-11 13:00:00,2017-09-15 16:00:00,99.0,2017,9,29427,3392.0,253.5,99,43.7438699235042,1287250.86023896,1.0,74,True,1.0,0.1,77.59853403587388,0,2017-09-14 18:35:54.722529146,4.125
13209_2017-09-11 13:00:00,13209,2017242N16333,2017-09-11 13:00:00,2017-09-14 01:00:00,60.0,2017,9,8655,1657.0,253.5,60,22.0947495473748,191230.057332529,0.7235968617984309,54,True,0.7235968617984309,0.1,58.655813953488334,0,2017-09-13 23:39:20.930232558,2.5
13197_2017-09-11 13:00:00,13197,2017242N16333,2017-09-11 13:00:00,2017-09-14 15:00:00,74.0,2017,9,7449,1541.0,253.5,74,30.2395860276609,225254.676320046,1.0,56,True,0.7605337078651685,0.1,58.38255471969139,0,2017-09-13 23:22:57.196990889,3.08333333333333
13315_2017-09-11 14:00:00,13315,2017242N16333,2017-09-11 14:00:00,2017-09-14 22:00:00,80.0,2017,9,8761,2195.0,253.541666666667,80,37.1172120544672,325183.894809187,0.9638260097647581,72,True,0.9507323568575233,0.1,76.59122807017528,0,2017-09-14 18:35:28.421052631,3.33333333333333
13141_2017-09-11 14:00:00,13141,2017242N16333,2017-09-11 14:00:00,2017-09-16 00:00:00,106.0,2017,9,8387,3195.0,253.541666666667,106,63.7327849415353,534526.867304657,1.0,102,True,0.8674435542607429,0.1,105.2493264849025,0,2017-09-15 23:14:57.575345649,4.41666666666667
13091_2017-09-11 14:00:00,13091,2017242N16333,2017-09-11 14:00:00,2017-09-14 00:00:00,58.0,2017,9,19802,3706.0,253.541666666667,58,19.1011872638964,378241.710199676,0.7223421478683216,31,True,0.6726929303831625,0.1,50.41647058823528,0,2017-09-13 16:24:59.294117647,2.41666666666667
13269_2017-09-11 14:00:00,13269,2017242N16333,2017-09-11 14:00:00,2017-09-14 20:00:00,78.0,2017,9,7737,3209.0,253.541666666667,78,14.8489660660602,114886.450453108,0.7882158069096072,30,True,0.7867016205910391,0.1,55.98571428571417,0,2017-09-13 21:59:08.571428571,3.25
13239_2017-09-11 14:00:00,13239,2017242N16333,2017-09-11 14:00:00,2017-09-13 20:00:00,54.0,2017,9,2249,777.0,253.541666666667,54,10.3603515224864,23300.430574072,0.27350427350427353,50,True,0.27136752136752135,0.1,53.052348993288334,0,2017-09-13 19:03:08.456375838,2.25
13023_2017-09-11 15:00:00,13023,2017242N16333,2017-09-11 15:00:00,2017-09-14 17:00:00,74.0,2017,9,12257,2888.0,253.583333333333,74,31.0976454293629,381163.840027701,0.9854570637119113,50,True,0.9854570637119113,0.1,55.01379310344806,0,2017-09-13 22:00:49.655172413,3.08333333333333
13287_2017-09-11 15:00:00,13287,2017242N16333,2017-09-11 15:00:00,2017-09-14 03:00:00,60.0,2017,9,8842,2656.0,253.583333333333,60,28.5436328373291,252382.801547663,1.0,32,True,0.9855287569573283,0.1,44.071428571428335,0,2017-09-13 11:04:17.142857142,2.5
01067_2017-09-11 15:00:00,01067,2017242N16333,2017-09-11 15:00:00,2017-09-13 04:00:00,37.0,2017,9,17655,7494.33333333333,253.583333333333,37,6.40239520958084,113034.28742515,0.34956753160345977,25,True,0.27990685296074513,0.1,31.984234234234165,0,2017-09-12 22:59:03.243243243,1.54166666666667
13035_2017-09-11 15:00:00,13035,2017242N16333,2017-09-11 15:00:00,2017-09-15 03:00:00,84.0,2017,9,26649,1809.0,253.583333333333,84,36.0209569911867,959922.482858135,1.0,77,True,1.0,0.1,81.5102739726025,0,2017-09-15 00:30:36.986301369,3.5
13321_2017-09-11 15:00:00,13321,2017242N16333,2017-09-11 15:00:00,2017-09-13 23:00:00,56.0,2017,9,20424,1375.0,253.583333333333,56,21.7869090909091,444975.831272727,0.8610909090909091,48,True,0.7629090909090909,0.1,54.032258064516114,0,2017-09-13 21:01:56.129032258,2.33333333333333
13289_2017-09-11 15:00:00,13289,2017242N16333,2017-09-11 15:00:00,2017-09-16 17:00:00,122.0,2017,9,7680,1498.0,253.583333333333,122,47.2951437354567,363226.703888307,1.0,99,True,0.7709251101321586,0.1,100.871,0,2017-09-15 19:52:15.600000000,5.08333333333333
13279_2017-09-11 15:00:00,13279,2017242N16333,2017-09-11 15:00:00,2017-09-15 03:00:00,84.0,2017,9,26837,7802.0,253.583333333333,84,5.06921302230197,136042.469879518,0.2886439374519354,9,True,0.2698026147141758,0.1,27.62075471698111,0,2017-09-12 18:37:14.716981132,3.5
13319_2017-09-11 16:00:00,13319,2017242N16333,2017-09-11 16:00:00,2017-09-15 10:00:00,90.0,2017,9,8681,2167.0,253.625,90,37.3834058502188,324525.346185749,1.0,72,True,0.920545073375262,0.1,78.29113924050611,0,2017-09-14 22:17:28.101265822,3.75
01005_2017-09-11 16:00:00,01005,2017242N16333,2017-09-11 16:00:00,2017-09-12 22:00:00,30.0,2017,9,24706,10897.0,253.625,30,3.95953014591172,97824.1517848949,0.2694319537487382,8,True,0.19629255758465633,0.1,24.530952380952222,0,2017-09-12 16:31:51.428571428,1.25
13283_2017-09-11 16:00:00,13283,2017242N16333,2017-09-11 16:00:00,2017-09-13 02:00:00,34.0,2017,9,6365,1385.0,253.625,34,6.49819494584838,41361.0108303249,0.27148014440433216,27,True,0.2700361010830325,0.1,29.720183486238334,0,2017-09-12 21:43:12.660550458,1.41666666666667
13277_2017-09-11 16:00:00,13277,2017242N16333,2017-09-11 16:00:00,2017-09-13 19:00:00,51.0,2017,9,41412,12586.0,253.625,51,15.005800095344,621420.193548387,0.7642618782774512,28,True,0.7642618782774512,0.1,34.051199999999724,0,2017-09-13 02:03:04.319999999,2.125
13093_2017-09-11 17:00:00,13093,2017242N16333,2017-09-11 17:00:00,2017-09-14 08:00:00,63.0,2017,9,10572,3171.0,253.666666666667,63,22.2828302621694,235574.081531655,0.6312587739822181,49,True,0.6005303384807362,0.1,53.92749044924778,0,2017-09-13 22:55:38.965617292,2.625
13235_2017-09-11 17:00:00,13235,2017242N16333,2017-09-11 17:00:00,2017-09-14 19:00:00,74.0,2017,9,9984,4445.0,253.666666666667,74,30.8072087314479,307579.171974775,0.9799738789725729,54,True,0.8832395950506187,0.1,56.26785714285695,0,2017-09-14 01:16:04.285714285,3.08333333333333
13211_2017-09-11 17:00:00,13211,2017242N16333,2017-09-11 17:00:00,2017-09-15 23:00:00,102.0,2017,9,21031,3956.0,253.666666666667,102,21.820364514571,458904.086105942,0.5845795945496843,66,True,0.41498118532455314,0.1,73.02799999999972,0,2017-09-14 18:01:40.799999999,4.25
13303_2017-09-11 17:00:00,13303,2017242N16333,2017-09-11 17:00:00,2017-09-15 05:00:00,84.0,2017,9,19738,1758.0,253.666666666667,84,35.8201894535901,707018.899434961,1.0,57,True,1.0,0.1,65.49095466582611,0,2017-09-14 10:29:27.436796974,3.5
13297_2017-09-11 18:00:00,13297,2017242N16333,2017-09-11 18:00:00,2017-09-15 02:00:00,80.0,2017,9,103065,26362.0,253.708333333333,80,11.9699640899613,1233684.34893186,0.4133627247042752,31,True,0.38830761588375917,0.1,48.024032258064445,0,2017-09-13 18:01:26.516129032,3.33333333333333
13225_2017-09-11 18:00:00,13225,2017242N16333,2017-09-11 18:00:00,2017-09-15 01:00:00,79.0,2017,9,28562,3475.0,253.708333333333,79,42.3328219687982,1209110.06107282,1.0,68,True,1.0,0.1,70.42805309048194,0,2017-09-14 16:25:40.991125735,3.29166666666667
13263_2017-09-11 19:00:00,13263,2017242N16333,2017-09-11 19:00:00,2017-09-14 16:00:00,69.0,2017,9,5747,2815.0,253.75,69,19.52654575143,112219.058433468,0.9570982839313572,43,True,0.5710464727515882,0.1,51.19577464788722,0,2017-09-13 22:11:44.788732394,2.875
13237_2017-09-11 19:00:00,13237,2017242N16333,2017-09-11 19:00:00,2017-09-16 04:00:00,105.0,2017,9,22984,6793.0,253.75,105,56.850433919704,1306650.37321048,1.0,102,True,1.0,0.1,102.32068965517222,0,2017-09-16 01:19:14.482758620,4.375
13113_2017-09-11 19:00:00,13113,2017242N16333,2017-09-11 19:00:00,2017-09-13 20:00:00,49.0,2017,9,122030,37369.0,253.75,49,9.98110391005421,1217994.11014392,0.38421826935936876,34,True,0.3464447512200813,0.1,39.570767807585554,0,2017-09-13 10:34:14.764107308,2.04166666666667
13009_2017-09-11 19:00:00,13009,2017242N16333,2017-09-11 19:00:00,2017-09-15 22:00:00,99.0,2017,9,43635,2633.0,253.75,99,36.5717309717038,1595807.4809503,1.0,78,True,0.7790948817117886,0.1,90.04180790960444,0,2017-09-15 13:02:30.508474576,4.125
01081_2017-09-11 19:00:00,01081,2017242N16333,2017-09-11 19:00:00,2017-09-12 20:00:00,25.0,2017,9,180773,59069.0,253.75,25,3.17127427246102,573280.764055596,0.24601736951700554,5,True,0.245103184411451,0.1,8.476614310645555,0,2017-09-12 03:28:35.811518324,1.04166666666667
01113_2017-09-11 19:00:00,01113,2017242N16333,2017-09-11 19:00:00,2017-09-13 04:00:00,33.0,2017,9,58555,22249.0,253.75,33,7.26225897793159,425241.574452784,0.44181760978021484,24,True,0.4411434221762776,0.1,27.448978201634723,0,2017-09-12 22:26:56.321525885,1.375
13135_2017-09-11 20:00:00,13135,2017242N16333,2017-09-11 20:00:00,2017-09-13 16:00:00,44.0,2017,9,975353,69402.0,253.791666666667,44,6.9532834224715,6781905.84595784,0.300793698696282,21,True,0.28099951714147753,0.1,25.06504772599639,0,2017-09-12 21:03:54.171813587,1.83333333333333
13077_2017-09-11 20:00:00,13077,2017242N16333,2017-09-11 20:00:00,2017-09-13 22:00:00,50.0,2017,9,152882,39115.0,253.791666666667,50,7.12862317083628,1089838.16760379,0.3221413477342099,24,True,0.2997265455288916,0.1,28.0652777777775,0,2017-09-13 00:03:54.999999999,2.08333333333333
13149_2017-09-11 21:00:00,13149,2017242N16333,2017-09-11 21:00:00,2017-09-13 03:00:00,30.0,2017,9,11725,1083.0,253.833333333333,30,4.52709430852349,53080.180767438,0.5129411764705882,15,True,0.29211992830373146,0.1,28.51620553359667,0,2017-09-13 01:30:58.339920948,1.25
13185_2017-09-11 21:00:00,13185,2017242N16333,2017-09-11 21:00:00,2017-09-14 02:00:00,53.0,2017,9,119739,30376.0,253.833333333333,53,12.7282393995259,1524066.65745984,0.5206083750329207,38,True,0.5206083750329207,0.1,45.388721804511114,0,2017-09-13 18:23:19.398496240,2.20833333333333
12043_2017-09-11 22:00:00,12043,2017242N16333,2017-09-11 22:00:00,2017-09-21 20:00:00,238.0,2017,9,12454,3354.0,253.875,238,25.0147391039648,311533.560800778,0.36895522388059704,31,True,0.36895522388059704,0.1,209.93749999999972,0,2017-09-20 15:56:14.999999999,9.91666666666667
01025_2017-10-06 15:00:00,01025,2017277N11279,2017-10-06 15:00:00,2017-10-08 19:00:00,52.0,2017,10,22515,7753.0,278.583333333333,52,1.63562491938604,36826.0950599768,0.3007867922094673,6,True,0.27073390945440473,0.1,49.7390625,0,2017-10-08 16:44:20.625000000,2.16666666666667
28059_2017-10-08 03:00:00,28059,2017277N11279,2017-10-08 03:00:00,2017-10-09 14:00:00,35.0,2017,10,144975,20333.0,280.083333333333,35,10.5121578658611,1524000.08660321,0.6823143852846824,20,True,0.6571684284366609,0.1,23.7129903536975,0,2017-10-09 02:42:46.765273311,1.45833333333333
28039_2017-10-08 05:00:00,28039,2017277N11279,2017-10-08 05:00:00,2017-10-09 06:00:00,25.0,2017,10,25206,2508.0,280.166666666667,25,10.0136181858062,252403.259991431,0.778631995477671,19,True,0.7777259475218659,0.1,20.552733686066944,0,2017-10-09 01:33:09.841269841,1.04166666666667
01097_2017-10-08 08:00:00,01097,2017277N11279,2017-10-08 08:00:00,2017-10-09 08:00:00,24.0,2017,10,411411,205829.0,280.291666666667,24,3.10252685481638,1276413.67586686,0.24281806742490125,8,True,0.23830218287996346,0.1,12.080810397553334,0,2017-10-08 20:04:50.917431192,1.0
21219_2018-05-25 23:00:00,21219,2018146N19273,2018-05-25 23:00:00,2018-06-02 22:00:00,191.0,2018,5,12404,680.0,509.916666666667,191,5.575,69152.3,0.7823529411764706,12,True,0.2823529411764706,0.1,109.63636363636361,0,2018-05-30 12:38:10.909090909,7.95833333333333
26161_2018-05-28 22:00:00,26161,2018146N19273,2018-05-28 22:00:00,2018-05-31 18:00:00,68.0,2018,5,366376,21898.0,512.875,68,3.17453648735044,1163073.98008951,0.19458398027217097,14,True,0.1862270526988766,0.1,66.07233174711055,0,2018-05-31 16:04:20.394289598,2.83333333333333
01043_2018-05-29 15:00:00,01043,2018146N19273,2018-05-29 15:00:00,2018-05-31 01:00:00,34.0,2018,5,90665,5613.0,513.583333333333,34,2.3399107662114,212148.009618556,0.26843605272532955,8,True,0.24973281083006768,0.1,9.8657534246575,0,2018-05-30 00:51:56.712328767,1.41666666666667
18125_2018-05-31 19:00:00,18125,2018146N19273,2018-05-31 19:00:00,2018-06-01 21:00:00,26.0,2018,5,12168,3424.2,515.75,26,2.51099820694802,30553.8261821436,0.24277605779153766,7,True,0.23071565894762563,0.1,6.974786324786111,0,2018-06-01 01:58:29.230769230,1.08333333333333
18117_2018-05-31 20:00:00,18117,2018146N19273,2018-05-31 20:00:00,2018-06-02 03:00:00,31.0,2018,5,19623,3639.0,515.791666666667,31,5.3643858202803,105265.34295136,0.40010992030777687,7,True,0.40010992030777687,0.1,29.20616438356139,0,2018-06-02 01:12:22.191780821,1.29166666666667
18175_2018-05-31 20:00:00,18175,2018146N19273,2018-05-31 20:00:00,2018-06-01 20:00:00,24.0,2018,5,28224,14018.0,515.791666666667,24,8.00805634854883,226019.382381442,0.6400911161731208,15,True,0.5683093437423762,0.1,14.994273858921112,0,2018-06-01 10:59:39.385892116,1.0
18093_2018-05-31 20:00:00,18093,2018146N19273,2018-05-31 20:00:00,2018-06-01 21:00:00,25.0,2018,5,45222,21390.0,515.791666666667,25,3.79111278495945,171441.702361436,0.4101012105576503,6,True,0.39798212138637673,0.1,11.637614678898888,0,2018-06-01 07:38:15.412844036,1.04166666666667
37079_2018-09-11 18:00:00,37079,2018242N13343,2018-09-11 18:00:00,2018-09-17 18:00:00,144.0,2018,9,20211,2562.75,618.708333333333,144,30.8608275029179,623728.184661473,0.8860265417642467,59,True,0.8860265417642467,0.1,122.68267326732666,0,2018-09-16 20:40:57.623762376,6.0
37013_2018-09-13 14:00:00,37013,2018242N13343,2018-09-13 14:00:00,2018-09-20 21:00:00,175.0,2018,9,44272,10869.0,620.541666666667,175,52.3093163187351,2315838.05206304,0.7552937667760214,117,True,0.7543244855353415,0.1,153.29163636363612,0,2018-09-19 23:17:29.890909090,7.29166666666667
37031_2018-09-13 15:00:00,37031,2018242N13343,2018-09-13 15:00:00,2018-09-23 19:00:00,244.0,2018,9,69380,26658.0,620.583333333333,244,146.307037552765,10150782.2654109,0.9893153598134047,223,True,0.9893153598134047,0.1,241.25294300840832,0,2018-09-23 16:15:10.594830270,10.1666666666667
37049_2018-09-13 17:00:00,37049,2018242N13343,2018-09-13 17:00:00,2018-09-24 17:00:00,264.0,2018,9,100874,21161.0,620.666666666667,264,122.794384055905,12386760.6972553,0.8735350522054123,212,True,0.852610284984207,0.1,217.7204081632653,0,2018-09-22 18:43:13.469387755,11.0
37103_2018-09-13 20:00:00,37103,2018242N13343,2018-09-13 20:00:00,2018-09-22 21:00:00,217.0,2018,9,9233,5204.0,620.791666666667,217,116.457785084556,1075254.72968571,0.8379554105492115,193,True,0.8118542686242524,0.1,210.6219745222928,0,2018-09-22 14:37:19.108280254,9.04166666666667
37061_2018-09-13 21:00:00,37061,2018242N13343,2018-09-13 21:00:00,2018-09-22 02:00:00,197.0,2018,9,48990,21096.0,620.833333333333,197,107.138247566613,5248702.74828838,0.9802279073277489,159,True,0.9550977284733227,0.1,171.48877995642695,0,2018-09-21 00:29:19.607843137,8.20833333333333
37137_2018-09-13 21:00:00,37137,2018242N13343,2018-09-13 21:00:00,2018-09-21 02:00:00,173.0,2018,9,12381,6112.0,620.833333333333,173,121.146669753044,1499916.91821243,0.977407709328054,168,True,0.9771630370806357,0.1,169.20692520775611,0,2018-09-20 22:12:24.930747922,7.20833333333333
37095_2018-09-14 01:00:00,37095,2018242N13343,2018-09-14 01:00:00,2018-09-16 21:00:00,68.0,2018,9,4576,2969.0,621.0,68,17.5348602222971,80239.5203772314,0.7551364095655103,38,True,0.6194004715392388,0.1,46.0570621468925,0,2018-09-15 23:03:25.423728813,2.83333333333333
