event_id,storm,CountyFIPS,county,event_start,duration_hours,county_pop,pre_outage_tracked_customers,days_since_data_start,n_periods,integral,pop_hours_supply_lost,duration_days,year,month,max_gust,mean_gust_7d,total_precip_7d,pressure_min_7d,weather_hours_available,weather_hours_used
12021_2017-09-10 14:00:00,2017242N16333,12021,Collier,2017-09-10 14:00:00,263,397994,212167.0,252.541666666667,263,118.692897564778,47239061.0733962,10.9583333333333,2017,9,47.97644738424183,9.8269038396845,212.19024908584794,965.3838709223444,287,168
12133_2017-09-10 16:00:00,2017242N16333,12133,Washington,2017-09-10 16:00:00,30,25414,6511.0,252.625,30,1.83348350978775,46596.1499177459,1.25,2017,9,22.336509834006065,15.792515234524089,60.84474458122965,998.0321299474958,54,54
13231_2017-09-10 16:00:00,2017242N16333,13231,Pike,2017-09-10 16:00:00,95,19990,4756.0,252.625,95,21.8057808994904,435897.560180814,3.95833333333333,2017,9,25.59872404298826,9.89696865774144,91.67751167437326,996.2179437785388,119,119
13227_2017-09-10 16:00:00,2017242N16333,13227,Pickens,2017-09-10 16:00:00,102,34826,4417.2,252.625,102,28.0350371294082,976348.203068769,4.25,2017,9,26.167712688446045,9.417265297358515,62.580829507417306,1001.1059410511364,126,126
13253_2017-09-10 16:00:00,2017242N16333,13253,Seminole,2017-09-10 16:00:00,32,9127,1750.0,252.625,32,1.04457142857143,9533.80342857143,1.33333333333333,2017,9,29.48005443322854,16.454734816693588,120.31138338698227,992.9501197489752,56,56
12093_2017-09-10 16:00:00,2017242N16333,12093,Okeechobee,2017-09-10 16:00:00,175,40412,20093.0,252.625,175,79.3521562543671,3206779.33855148,7.29166666666667,2017,9,43.15726875418012,9.170118304016828,118.35535903131765,980.6558183127136,199,168
12051_2017-09-10 16:00:00,2017242N16333,12051,Hendry,2017-09-10 16:00:00,300,41339,9738.0,252.625,300,135.441962739839,5599035.2977022,12.5,2017,9,44.06321571915961,9.31983176902979,205.88198718309195,970.1731393861892,324,168
13199_2017-09-10 16:00:00,2017242N16333,13199,Meriwether,2017-09-10 16:00:00,95,20845,1333.0,252.625,95,22.0495713210697,459623.314187697,3.95833333333333,2017,9,24.26494678081852,9.825846279336945,90.76817028390445,996.4657708849012,119,119
13061_2017-09-10 17:00:00,2017242N16333,13061,Clay,2017-09-10 17:00:00,76,2845,1564.0,252.666666666667,76,22.095019901636,62860.3316201544,3.16666666666667,2017,9,28.30719434033643,10.973769951382199,114.13815428779736,993.1623838682432,100,100
13171_2017-09-10 17:00:00,2017242N16333,13171,Lamar,2017-09-10 17:00:00,138,19467,2542.0,252.666666666667,138,38.8380165630381,756059.668432663,5.75,2017,9,26.75697667638683,8.130219668928973,99.14800080122146,995.7977884951116,162,162
12129_2017-09-10 18:00:00,2017242N16333,12129,Wakulla,2017-09-10 18:00:00,107,35178,15461.0,252.708333333333,107,23.0348909932965,810321.395362186,4.45833333333333,2017,9,31.210941680908203,10.147348884320442,107.18215435122453,991.8288584375,131,131
12107_2017-09-10 18:00:00,2017242N16333,12107,Putnam,2017-09-10 18:00:00,207,74731,20133.0,252.708333333333,207,79.228861602759,5920852.05643578,8.625,2017,9,35.622321998268546,8.356245735016893,158.56333189626775,981.5370082438648,231,168
12041_2017-09-10 19:00:00,2017242N16333,12041,Gilchrist,2017-09-10 19:00:00,173,18992,4797.0,252.75,173,64.3622175053202,1222367.23486104,7.20833333333333,2017,9,32.68536102737205,7.910275415291532,174.3184216617458,980.031367527174,197,168
12049_2017-09-10 21:00:00,2017242N16333,12049,Hardee,2017-09-10 21:00:00,175,25645,2812.0,252.833333333333,175,87.4002236755517,2241378.73615952,7.29166666666667,2017,9,42.6029511779785,8.305069200760977,195.72771546840667,971.01893225,199,168
12055_2017-09-10 22:00:00,2017242N16333,12055,Highlands,2017-09-10 22:00:00,219,105618,54806.0,252.875,219,142.440173938316,15044246.291017,9.125,2017,9,44.645656787773056,8.699503809994438,172.2967806856449,973.4384547078296,243,168
12029_2017-09-10 22:00:00,2017242N16333,12029,Dixie,2017-09-10 22:00:00,167,17124,1806.0,252.875,167,73.5574367956428,1259597.54768859,6.95833333333333,2017,9,32.14372665221432,8.300142144972199,138.7223802765001,981.744273814006,191,168
12105_2017-09-10 23:00:00,2017242N16333,12105,Polk,2017-09-10 23:00:00,192,787404,106169.0,252.916666666667,192,43.4272046678154,34194754.6642565,8.0,2017,9,42.59030972886636,8.350609184174264,170.2714692691411,974.7197781544812,216,168
12035_2017-09-11 00:00:00,2017242N16333,12035,Flagler,2017-09-11 00:00:00,190,126705,58355.0,252.958333333333,190,67.5772757488715,8562378.72376077,7.91666666666667,2017,9,38.3003936577522,8.937893636548665,127.8353928028211,983.7977379893237,214,168
12015_2017-09-11 00:00:00,2017242N16333,12015,Charlotte,2017-09-11 00:00:00,188,202661,114552.0,252.958333333333,188,47.885063010151,9704434.75470022,7.83333333333333,2017,9,40.51598401081837,8.577106524930775,167.92629374241181,970.2506089154408,212,168
12103_2017-09-11 00:00:00,2017242N16333,12103,Pinellas,2017-09-11 00:00:00,168,961739,541750.0,252.958333333333,168,68.8142949131587,66181391.1754863,7.0,2017,9,43.06226785026151,9.404027970930587,151.04290168704134,975.1239532830944,192,168
12071_2017-09-11 00:00:00,2017242N16333,12071,Lee,2017-09-11 00:00:00,240,822453,260826.0,252.958333333333,240,97.1921323929368,79935960.862968,10.0,2017,9,39.95001785627758,8.662563909163712,154.57914812147516,967.6371055317004,264,168
12085_2017-09-11 00:00:00,2017242N16333,12085,Martin,2017-09-11 00:00:00,116,162006,94195.0,252.958333333333,116,48.1410629919414,7799141.05107246,4.83333333333333,2017,9,37.03185366634624,9.850267564114263,74.38884041130352,986.8561755423184,140,140
12117_2017-09-11 00:00:00,2017242N16333,12117,Seminole,2017-09-11 00:00:00,191,478772,211093.0,252.958333333333,191,69.9670086461089,33498244.6635148,7.95833333333333,2017,9,39.111801124271295,8.3751292106539,105.16330691784802,982.7114677526596,215,168
13025_2017-09-11 01:00:00,2017242N16333,13025,Brantley,2017-09-11 01:00:00,92,18183,1766.0,253.0,92,33.0695602116786,601303.813328953,3.83333333333333,2017,9,39.92872256000748,10.513872206902306,191.5469495517374,989.5152037513922,116,116
12121_2017-09-11 01:00:00,2017242N16333,12121,Suwannee,2017-09-11 01:00:00,161,45411,6348.0,253.0,161,73.9047928518712,3356090.54819632,6.70833333333333,2017,9,33.1387630368388,7.779667440071654,179.90478663637606,982.2636305414244,185,168
12095_2017-09-11 01:00:00,2017242N16333,12095,Orange,2017-09-11 01:00:00,173,1452726,382514.0,253.0,173,52.8478404184892,76773431.8197902,7.20833333333333,2017,9,42.50166494858325,8.438115913173633,110.70856601280633,981.2734645100504,197,168
12023_2017-09-11 01:00:00,2017242N16333,12023,Columbia,2017-09-11 01:00:00,168,71908,31282.0,253.0,168,55.834276090648,4014931.12512632,7.0,2017,9,32.87210430150099,7.9906483990071635,205.68063264035155,981.6870075847592,192,168
12097_2017-09-11 01:00:00,2017242N16333,12097,Osceola,2017-09-11 01:00:00,160,422545,50236.0,253.0,160,31.2744575033316,13214865.6457453,6.66666666666667,2017,9,43.1111639458869,8.59143024477589,108.4173563652284,981.3335810396212,184,168
13101_2017-09-11 01:00:00,2017242N16333,13101,Echols,2017-09-11 01:00:00,109,3686,639.0,253.0,109,67.830985915493,250025.014084507,4.54166666666667,2017,9,33.81960398908974,9.275524319116707,174.11051694740166,983.88158325785,133,133
13229_2017-09-11 01:00:00,2017242N16333,13229,Pierce,2017-09-11 01:00:00,72,20168,4101.0,253.0,72,26.3660083105748,531749.655607673,3.0,2017,9,36.90234494698712,11.79347376363718,180.85125008395866,989.5404572947214,96,96
12127_2017-09-11 01:00:00,2017242N16333,12127,Volusia,2017-09-11 01:00:00,187,579192,261351.0,253.0,187,65.9369437972425,38190150.3518125,7.79166666666667,2017,9,36.8481420062967,8.836308807389246,107.73642242868151,984.5824931312546,211,168
12101_2017-09-11 01:00:00,2017242N16333,12101,Pasco,2017-09-11 01:00:00,136,608794,250797.0,253.0,136,41.7020677359474,25387968.6252383,5.66666666666667,2017,9,41.70996387439667,8.468801712012205,150.1088411087852,972.7591256119948,160,160
12083_2017-09-11 01:00:00,2017242N16333,12083,Marion,2017-09-11 01:00:00,197,396415,138863.0,253.0,197,70.672581490682,28015671.3916287,8.20833333333333,2017,9,34.11790983244758,7.880155841033531,145.78067060587546,977.174596322056,221,168
12123_2017-09-11 02:00:00,2017242N16333,12123,Taylor,2017-09-11 02:00:00,135,21283,1604.0,253.041666666667,135,45.961315901204,978194.686325324,5.625,2017,9,34.09334099879031,8.81434055505948,121.74696566147702,985.838708247951,159,159
12069_2017-09-11 03:00:00,2017242N16333,12069,Lake,2017-09-11 03:00:00,207,410139,149938.0,253.083333333333,207,60.752518202616,24916977.0631027,8.625,2017,9,39.14408603661508,7.949885876345948,128.8648486204498,978.0561218969684,231,168
12047_2017-09-11 03:00:00,2017242N16333,12047,Hamilton,2017-09-11 03:00:00,145,13217,3302.0,253.083333333333,145,60.7836148143837,803377.03700171,6.04166666666667,2017,9,33.59822485511869,7.873274622635862,182.04551506860014,983.0063405885217,169,168
12017_2017-09-11 03:00:00,2017242N16333,12017,Citrus,2017-09-11 03:00:00,168,162529,87665.0,253.083333333333,168,59.5509419809906,9678755.04922842,7.0,2017,9,39.45761649679736,8.194532689005072,129.4141633414341,973.7942397251946,192,168
12109_2017-09-11 03:00:00,2017242N16333,12109,St. Johns,2017-09-11 03:00:00,163,306841,106680.0,253.083333333333,163,48.7164072609951,14948191.120371,6.79166666666667,2017,9,37.59778542093711,9.298829412956328,146.92156460645637,985.1818936610456,187,168
12001_2017-09-11 03:00:00,2017242N16333,12001,Alachua,2017-09-11 03:00:00,134,284030,120032.0,253.083333333333,134,29.2629568023201,8311557.62056297,5.58333333333333,2017,9,33.57631889163939,7.989727200386677,160.72545707390972,979.3423797242256,158,158
12019_2017-09-11 04:00:00,2017242N16333,12019,Clay,2017-09-11 04:00:00,133,226589,83949.0,253.125,133,38.1403132085061,8642175.42960219,5.54166666666667,2017,9,36.437456351060135,8.488040478473275,161.36228999955793,982.6076364683494,157,157
13039_2017-09-11 04:00:00,2017242N16333,13039,Camden,2017-09-11 04:00:00,119,57013,15790.0,253.125,119,53.2059394225794,3033430.22429952,4.95833333333333,2017,9,41.00648326289897,9.566831165881338,189.52672059258103,989.5053730867348,143,143
12119_2017-09-11 04:00:00,2017242N16333,12119,Sumter,2017-09-11 04:00:00,154,144970,71787.0,253.125,154,25.9524392164142,3762325.11320357,6.41666666666667,2017,9,40.881807798342784,7.699343727179897,137.41894770696732,975.0032136496112,178,168
12053_2017-09-11 04:00:00,2017242N16333,12053,Hernando,2017-09-11 04:00:00,161,206896,94931.0,253.125,161,35.6024426210731,7366002.96852954,6.70833333333333,2017,9,42.611528844179226,8.067403815211515,137.18096618221176,973.0785060356496,185,168
12007_2017-09-11 05:00:00,2017242N16333,12007,Bradford,2017-09-11 05:00:00,165,27313,9842.0,253.166666666667,165,67.3680106754015,1840022.47557724,6.875,2017,9,34.51330017339989,7.986167158120132,168.18907788237104,981.182261782787,189,168
12031_2017-09-11 05:00:00,2017242N16333,12031,Duval,2017-09-11 05:00:00,114,1016536,441262.0,253.166666666667,114,29.6208022314269,30110611.8171258,4.75,2017,9,38.96708894794376,9.520305193062653,163.18256871189274,985.4359378422782,138,138
13049_2017-09-11 06:00:00,2017242N16333,13049,Charlton,2017-09-11 06:00:00,110,12781,2565.0,253.208333333333,110,53.2384569068619,680440.717726602,4.58333333333333,2017,9,37.6609181171872,9.1057058085275,191.62268950386755,985.8237703408356,134,134
13275_2017-09-11 06:00:00,2017242N16333,13275,Thomas,2017-09-11 06:00:00,63,45561,2814.0,253.208333333333,63,20.5906301737732,938129.701347279,2.625,2017,9,35.35114134329337,11.54050399456292,120.6567946838698,986.8051508969908,87,87
12003_2017-09-11 07:00:00,2017242N16333,12003,Baker,2017-09-11 07:00:00,162,27803,9130.0,253.25,162,63.8119362130248,1774163.26253073,6.75,2017,9,35.97570651915015,7.96013189377784,185.94073117970254,982.5883370535714,186,168
12073_2017-09-11 07:00:00,2017242N16333,12073,Leon,2017-09-11 07:00:00,60,297369,24516.0,253.25,60,17.2734090825562,5136576.38547066,2.5,2017,9,34.726072603974,11.588798806546425,104.82173908850763,990.4068481517328,84,84
13005_2017-09-11 07:00:00,2017242N16333,13005,Bacon,2017-09-11 07:00:00,65,11191,2215.0,253.25,65,18.2074324532662,203759.376584502,2.70833333333333,2017,9,35.322288775362104,11.896122190159597,159.82067742292156,989.9253806915808,89,89
13161_2017-09-11 08:00:00,2017242N16333,13161,Jeff Davis,2017-09-11 08:00:00,101,14889,2638.0,253.291666666667,101,42.1348036304982,627345.091254488,4.20833333333333,2017,9,38.42120212261493,9.61053464245136,145.34690328945334,991.1691115384616,125,125
13001_2017-09-11 08:00:00,2017242N16333,13001,Appling,2017-09-11 08:00:00,100,18428,3816.0,253.291666666667,100,39.0010910025397,718712.104994802,4.16666666666667,2017,9,33.31855879107725,9.451013057507433,155.47538987876283,992.1618683252428,124,124
12039_2017-09-11 08:00:00,2017242N16333,12039,Gadsden,2017-09-11 08:00:00,60,43403,14999.0,253.291666666667,60,21.3854902216648,928194.432090917,2.5,2017,9,32.98252074949204,11.534230127021786,109.34344185622273,992.2154982507116,84,84
13027_2017-09-11 09:00:00,2017242N16333,13027,Brooks,2017-09-11 09:00:00,89,16253,922.0,253.333333333333,89,55.4066484354277,900524.257021007,3.70833333333333,2017,9,35.37717121802956,9.475435699579421,128.83633091200167,985.7041339148772,113,113
13003_2017-09-11 09:00:00,2017242N16333,13003,Atkinson,2017-09-11 09:00:00,109,8183,2563.0,253.333333333333,109,49.0591194378219,401450.774359696,4.54166666666667,2017,9,35.803226067038146,9.000308972657756,164.51967652366662,986.8276978400736,133,133
13069_2017-09-11 09:00:00,2017242N16333,13069,Coffee,2017-09-11 09:00:00,109,43172,3424.0,253.333333333333,109,56.1052968465539,2422177.87545943,4.54166666666667,2017,9,38.2803254961574,9.117195003899235,154.37269377101077,989.022817914604,133,133
13293_2017-09-11 10:00:00,2017242N16333,13293,Upson,2017-09-11 10:00:00,68,28086,9585.0,253.375,68,14.3618570150057,403367.116123451,2.83333333333333,2017,9,26.574654504527214,10.08090263019963,92.95623746390143,995.2205602355072,92,92
13243_2017-09-11 10:00:00,2017242N16333,13243,Randolph,2017-09-11 10:00:00,43,6116,2937.0,253.375,43,8.14499003709964,49814.7590669014,1.79166666666667,2017,9,33.11846857137613,11.901216071777533,104.25326513617117,991.7555286640444,67,67
13079_2017-09-11 10:00:00,2017242N16333,13079,Crawford,2017-09-11 10:00:00,100,12140,1141.0,253.375,100,41.0396485173797,498221.33300099,4.16666666666667,2017,9,31.008852010891765,8.30682255219103,104.8752231793593,993.8441396604936,124,124
13201_2017-09-11 10:00:00,2017242N16333,13201,Miller,2017-09-11 10:00:00,54,5807,1177.0,253.375,54,3.62786745964316,21067.0263381478,2.25,2017,9,30.49778451781341,11.852591315107865,114.74299947798683,991.585408740942,78,78
12077_2017-09-11 10:00:00,2017242N16333,12077,Liberty,2017-09-11 10:00:00,30,7603,3302.0,253.375,30,10.2101756511205,77627.9654754694,1.25,2017,9,26.868268276545155,14.143106500690294,92.55515400645272,994.847556718384,54,54
13159_2017-09-11 10:00:00,2017242N16333,13159,Jasper,2017-09-11 10:00:00,112,15951,1043.5,253.375,112,52.8694380304858,843320.406024279,4.66666666666667,2017,9,33.62081876225496,7.923460690891481,91.92658671914204,996.2521584587696,136,136
13255_2017-09-11 10:00:00,2017242N16333,13255,Spalding,2017-09-11 10:00:00,82,68919,3464.0,253.375,82,27.5837205013971,1901042.43323579,3.41666666666667,2017,9,29.822113663259177,9.353666514107129,85.97657522845147,996.7029087752522,106,106
13173_2017-09-11 11:00:00,2017242N16333,13173,Lanier,2017-09-11 11:00:00,91,10171,1737.0,253.416666666667,91,29.4289004029937,299321.345998849,3.79166666666667,2017,9,37.66825499831205,9.474508713098679,148.50204642059987,985.2308590011962,115,115
13307_2017-09-11 11:00:00,2017242N16333,13307,Webster,2017-09-11 11:00:00,58,2328,469.0,253.416666666667,58,25.0767643314275,58378.7073635632,2.41666666666667,2017,9,36.27986445624707,10.647251074965569,95.05427806865647,991.2289177707372,82,82
13309_2017-09-11 11:00:00,2017242N16333,13309,Wheeler,2017-09-11 11:00:00,101,7314,840.0,253.416666666667,101,26.6416666666667,194857.15,4.20833333333333,2017,9,36.71190328630133,9.134910596237441,134.74864569125756,992.260914614899,125,125
13131_2017-09-11 11:00:00,2017242N16333,13131,Grady,2017-09-11 11:00:00,39,26008,9045.0,253.416666666667,39,12.6201496091413,328224.851034548,1.625,2017,9,36.37555649653237,13.238228925010826,105.81858813906251,988.4553337459852,63,63
13065_2017-09-11 11:00:00,2017242N16333,13065,Clinch,2017-09-11 11:00:00,87,6662,1715.0,253.416666666667,87,48.5580174927114,323493.512536443,3.625,2017,9,35.36689650473868,9.618698153172527,157.78163889188764,985.1695153197496,111,111
13019_2017-09-11 11:00:00,2017242N16333,13019,Berrien,2017-09-11 11:00:00,62,18214,3864.0,253.416666666667,62,23.1322463768116,421330.735507246,2.58333333333333,2017,9,35.735052228508515,11.869565300429773,144.22116735991875,986.6789199131168,86,86
13259_2017-09-11 11:00:00,2017242N16333,13259,Stewart,2017-09-11 11:00:00,94,4648,1350.0,253.416666666667,94,11.672291179458,54252.8094021209,3.91666666666667,2017,9,31.106795401900943,8.092020263612381,92.82876098086592,993.02083183204,118,118
13087_2017-09-11 11:00:00,2017242N16333,13087,Decatur,2017-09-11 11:00:00,60,28982,13485.0,253.416666666667,60,8.24739629354091,239026.039379403,2.5,2017,9,33.487156671238694,11.308361783991336,116.40262148438357,991.1499614911417,84,84
13249_2017-09-11 12:00:00,2017242N16333,13249,Schley,2017-09-11 12:00:00,82,4496,608.0,253.458333333333,82,34.760491920782,156283.171675836,3.41666666666667,2017,9,34.82988479219634,9.360941128522914,98.05098212399017,991.96236170977,106,106
13075_2017-09-11 12:00:00,2017242N16333,13075,Cook,2017-09-11 12:00:00,87,17404,1566.0,253.458333333333,87,36.360153256705,632812.107279693,3.625,2017,9,37.81839556398644,9.711016305219252,135.66958127889487,986.2146411780974,111,111
13169_2017-09-11 12:00:00,2017242N16333,13169,Jones,2017-09-11 12:00:00,125,28472,7129.0,253.458333333333,125,59.3482694928787,1689763.92900124,5.20833333333333,2017,9,33.35734192062827,7.404285005761349,107.42728191647022,995.380678998162,149,149
13177_2017-09-11 12:00:00,2017242N16333,13177,Lee,2017-09-11 12:00:00,59,33642,7435.0,253.458333333333,59,9.53065028382018,320630.136848279,2.45833333333333,2017,9,38.567479067070536,11.23865892116213,112.44354414385418,989.2165704487644,83,83
13037_2017-09-11 12:00:00,2017242N16333,13037,Calhoun,2017-09-11 12:00:00,32,5469,2020.0,253.458333333333,32,6.38903291259191,34941.6209989652,1.33333333333333,2017,9,31.62450153717367,13.841890273266296,107.1069865550488,990.5130788478648,56,56
13271_2017-09-11 13:00:00,2017242N16333,13271,Telfair,2017-09-11 13:00:00,101,12354,3511.0,253.5,101,40.4107091996582,499233.901452578,4.20833333333333,2017,9,37.18168151484126,9.075167603923154,136.29854233642888,990.8127250414822,125,125
13167_2017-09-11 13:00:00,2017242N16333,13167,Johnson,2017-09-11 13:00:00,80,9242,1848.0,253.5,80,25.6700277457932,237242.396426621,3.33333333333333,2017,9,38.774337061193606,9.678395453910714,124.43332114744169,995.1417536734272,104,104
13107_2017-09-11 13:00:00,2017242N16333,13107,Emanuel,2017-09-11 13:00:00,61,22929,6240.0,253.5,61,25.2327190451133,578561.014985402,2.54166666666667,2017,9,36.20812741192905,11.299157853464393,114.27939467830586,995.5779843971948,85,85
13207_2017-09-11 13:00:00,2017242N16333,13207,Monroe,2017-09-11 13:00:00,99,29427,3392.0,253.5,99,43.7438699235042,1287250.86023896,4.125,2017,9,29.480379734039307,8.238866622932559,100.9561154153198,995.426446875,123,123
13209_2017-09-11 13:00:00,2017242N16333,13209,Montgomery,2017-09-11 13:00:00,60,8655,1657.0,253.5,60,22.0947495473748,191230.057332529,2.5,2017,9,35.98203472974824,11.701958750644675,127.46241402895592,993.3329909806912,84,84
13197_2017-09-11 13:00:00,2017242N16333,13197,Marion,2017-09-11 13:00:00,74,7449,1541.0,253.5,74,30.2395860276609,225254.676320046,3.08333333333333,2017,9,30.88838048184172,9.351461972379704,88.0120486897872,992.9163831865028,98,98
13315_2017-09-11 14:00:00,2017242N16333,13315,Wilcox,2017-09-11 14:00:00,80,8761,2195.0,253.541666666667,80,37.1172120544672,325183.894809187,3.33333333333333,2017,9,33.83114709659499,9.795265515754512,139.4437918943182,989.8010849808674,104,104
13141_2017-09-11 14:00:00,2017242N16333,13141,Hancock,2017-09-11 14:00:00,106,8387,3195.0,253.541666666667,106,63.7327849415353,534526.867304657,4.41666666666667,2017,9,38.0556853612264,8.086755854319303,99.40694776693515,996.6515774739584,130,130
13091_2017-09-11 14:00:00,2017242N16333,13091,Dodge,2017-09-11 14:00:00,58,19802,3706.0,253.541666666667,58,19.1011872638964,378241.710199676,2.41666666666667,2017,9,34.85247349033694,11.26244656777103,136.50752341878072,991.330972170858,82,82
13269_2017-09-11 14:00:00,2017242N16333,13269,Taylor,2017-09-11 14:00:00,78,7737,3209.0,253.541666666667,78,14.8489660660602,114886.450453108,3.25,2017,9,28.33845868637752,9.09738727009845,97.42048776117188,993.3763164765422,102,102
13239_2017-09-11 14:00:00,2017242N16333,13239,Quitman,2017-09-11 14:00:00,54,2249,777.0,253.541666666667,54,10.3603515224864,23300.430574072,2.25,2017,9,26.191751698779456,10.135557942465983,93.69059737510742,993.5410136345542,78,78
13023_2017-09-11 15:00:00,2017242N16333,13023,Bleckley,2017-09-11 15:00:00,74,12257,2888.0,253.583333333333,74,31.0976454293629,381163.840027701,3.08333333333333,2017,9,31.870247006950887,9.57714679551668,134.80696286337928,992.581447589686,98,98
13287_2017-09-11 15:00:00,2017242N16333,13287,Turner,2017-09-11 15:00:00,60,8842,2656.0,253.583333333333,60,28.5436328373291,252382.801547663,2.5,2017,9,36.08459035770313,11.407056273257256,136.4519625990274,988.6280064928208,84,84
01067_2017-09-11 15:00:00,2017242N16333,01067,Henry,2017-09-11 15:00:00,37,17655,7494.33333333333,253.583333333333,37,6.40239520958084,113034.28742515,1.54166666666667,2017,9,24.996319426430595,12.155398324267678,82.04540319436799,994.806258816189,61,61
13035_2017-09-11 15:00:00,2017242N16333,13035,Butts,2017-09-11 15:00:00,84,26649,1809.0,253.583333333333,84,36.0209569911867,959922.482858135,3.5,2017,9,32.10608925617916,8.867611130099363,90.32814903403391,996.2748177083332,108,108
13321_2017-09-11 15:00:00,2017242N16333,13321,Worth,2017-09-11 15:00:00,56,20424,1375.0,253.583333333333,56,21.7869090909091,444975.831272727,2.33333333333333,2017,9,38.55809860094698,11.575987852925548,122.9917257135675,988.0570124779156,80,80
13289_2017-09-11 15:00:00,2017242N16333,13289,Twiggs,2017-09-11 15:00:00,122,7680,1498.0,253.583333333333,122,47.2951437354567,363226.703888307,5.08333333333333,2017,9,31.65527272681667,7.369134085539425,127.25565927996213,993.3935971746574,146,146
13279_2017-09-11 15:00:00,2017242N16333,13279,Toombs,2017-09-11 15:00:00,84,26837,7802.0,253.583333333333,84,5.06921302230197,136042.469879518,3.5,2017,9,34.6171894125176,9.635762768649416,123.07154386857054,993.8143438770325,108,108
13319_2017-09-11 16:00:00,2017242N16333,13319,Wilkinson,2017-09-11 16:00:00,90,8681,2167.0,253.625,90,37.3834058502188,324525.346185749,3.75,2017,9,36.33453676859538,8.595489264426872,125.46741955189239,994.4286423611112,114,114
01005_2017-09-11 16:00:00,2017242N16333,01005,Barbour,2017-09-11 16:00:00,30,24706,10897.0,253.625,30,3.95953014591172,97824.1517848949,1.25,2017,9,22.971888467167204,12.149543377463143,76.56962920995325,995.844002633427,54,54
13283_2017-09-11 16:00:00,2017242N16333,13283,Treutlen,2017-09-11 16:00:00,34,6365,1385.0,253.625,34,6.49819494584838,41361.0108303249,1.41666666666667,2017,9,35.94466737173136,13.300121853652511,122.70857621599168,994.147999089806,58,58
13277_2017-09-11 16:00:00,2017242N16333,13277,Tift,2017-09-11 16:00:00,51,41412,12586.0,253.625,51,15.005800095344,621420.193548387,2.125,2017,9,39.72522893695325,12.321155352477644,131.08720942205636,987.5428769605512,75,75
13093_2017-09-11 17:00:00,2017242N16333,13093,Dooly,2017-09-11 17:00:00,63,10572,3171.0,253.666666666667,63,22.2828302621694,235574.081531655,2.625,2017,9,33.03132171925052,10.552814319159612,121.73559180051473,990.746381748072,87,87
13235_2017-09-11 17:00:00,2017242N16333,13235,Pulaski,2017-09-11 17:00:00,74,9984,4445.0,253.666666666667,74,30.8072087314479,307579.171974775,3.08333333333333,2017,9,33.300279449462884,9.698253971878362,134.37329566851258,991.3100703125,98,98
13211_2017-09-11 17:00:00,2017242N16333,13211,Morgan,2017-09-11 17:00:00,102,21031,3956.0,253.666666666667,102,21.820364514571,458904.086105942,4.25,2017,9,35.43378505077991,8.027748286859248,80.96225180658051,997.3438590315932,126,126
13303_2017-09-11 17:00:00,2017242N16333,13303,Washington,2017-09-11 17:00:00,84,19738,1758.0,253.666666666667,84,35.8201894535901,707018.899434961,3.5,2017,9,38.26982209899209,9.02374965006404,116.97051883146,996.0831619540128,108,108
01011_2017-09-11 17:00:00,2017242N16333,01011,Bullock,2017-09-11 17:00:00,29,10202,3520.0,253.666666666667,29,3.33210227272727,33994.1073863636,1.20833333333333,2017,9,19.63354765850565,11.324050029299952,68.00819115170343,997.6846872483898,53,53
01041_2017-09-11 18:00:00,2017242N16333,01041,Crenshaw,2017-09-11 18:00:00,30,13025,730.0,253.708333333333,30,0.646511888320705,8420.81734537718,1.25,2017,9,19.451454890970272,11.003590004200932,49.7605567926113,1000.5314503691344,54,54
13297_2017-09-11 18:00:00,2017242N16333,13297,Walton,2017-09-11 18:00:00,80,103065,26362.0,253.708333333333,80,11.9699640899613,1233684.34893186,3.33333333333333,2017,9,34.1184470994132,9.183317857456732,74.10439325030893,998.13276343936,104,104
13225_2017-09-11 18:00:00,2017242N16333,13225,Peach,2017-09-11 18:00:00,79,28562,3475.0,253.708333333333,79,42.3328219687982,1209110.06107282,3.29166666666667,2017,9,30.75644104250016,8.755299150626414,113.88442174741819,992.654777217742,103,103
13263_2017-09-11 19:00:00,2017242N16333,13263,Talbot,2017-09-11 19:00:00,69,5747,2815.0,253.75,69,19.52654575143,112219.058433468,2.875,2017,9,26.84097373030568,9.130141140064394,86.61279642158225,994.4600590410306,93,93
13237_2017-09-11 19:00:00,2017242N16333,13237,Putnam,2017-09-11 19:00:00,105,22984,6793.0,253.75,105,56.850433919704,1306650.37321048,4.375,2017,9,35.7916229627409,7.657573912096634,93.76245455878133,996.356896149862,129,129
13113_2017-09-11 19:00:00,2017242N16333,13113,Fayette,2017-09-11 19:00:00,49,122030,37369.0,253.75,49,9.98110391005421,1217994.11014392,2.04166666666667,2017,9,25.870968031651767,10.982647698330492,86.50547730311463,997.5352882281552,73,73
13009_2017-09-11 19:00:00,2017242N16333,13009,Baldwin,2017-09-11 19:00:00,99,43635,2633.0,253.75,99,36.5717309717038,1595807.4809503,4.125,2017,9,35.66950347517554,7.741783886170905,111.49035345288962,995.6492377912186,123,123
01081_2017-09-11 19:00:00,2017242N16333,01081,Lee,2017-09-11 19:00:00,25,180773,59069.0,253.75,25,3.17127427246102,573280.764055596,1.04166666666667,2017,9,21.908383886275757,11.680439531120367,80.4722270034554,996.5717512600806,49,49
