GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "35055","Taos, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",894093,939597,974509,982888,1005942,1035227,1054076,1093807,1040532,993743,1019181,1027076,990606,1046114,951300,948267,966871,1002668,1007956,927619,1024717,1065547,1130558,1171147
 "35055","Taos, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",92.473,97.179,100.790,101.657,104.041,107.070,109.019,113.129,107.619,102.779,105.410,106.227,102.455,108.196,98.390,98.076,100.000,103.702,104.249,95.940,105.983,110.206,116.930,121.128
 "35055","Taos, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",595634,644056,683634,712999,763505,822389,868708,931670,911625,882741,923602,946832,920436,987571,916498,931144,966871,1026755,1058188,1000142,1151393,1272618,1424852,1520802
 "35057","Torrance, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",289939,283547,323251,325235,329927,330023,317275,308002,287029,302616,319015,334131,326985,349858,394856,383951,370883,393654,396079,427150,500245,565283,634122,683132
 "35057","Torrance, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",78.175,76.452,87.157,87.692,88.957,88.983,85.546,83.046,77.391,81.593,86.015,90.091,88.164,94.331,106.464,103.523,100.000,106.140,106.793,115.171,134.879,152.415,170.976,184.191
 "35057","Torrance, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",209909,209589,245625,259488,264750,272874,274482,271817,257767,273371,295172,315528,317276,344091,387925,374398,370883,400344,411771,451928,578385,717939,815936,881314
 "35059","Union, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",334220,377778,309875,289305,300373,269174,235216,211588,234511,195938,179289,164290,198176,193807,186368,209908,178379,170321,157903,162454,160686,160123,137109,137032
 "35059","Union, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",187.365,211.784,173.718,162.186,168.390,150.900,131.863,118.617,131.468,109.844,100.510,92.102,111.099,108.649,104.479,117.675,100.000,95.483,88.521,91.072,90.081,89.766,76.864,76.821
 "35059","Union, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",244486,248072,265341,288215,351169,316920,297541,332344,239002,240466,241180,205164,261388,250172,182641,194173,178379,177660,160694,159954,186354,216932,175613,178447
 "35061","Valencia, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1120419,1214705,1269284,1317974,1395352,1449927,1518013,1542891,1478577,1485396,1505075,1376167,1357238,1422034,1391347,1448302,1518973,1616488,1562223,1589034,1650198,1700028,1758046,1844320
 "35061","Valencia, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",73.762,79.969,83.562,86.767,91.862,95.454,99.937,101.575,97.341,97.789,99.085,90.599,89.352,93.618,91.598,95.347,100.000,106.420,102.847,104.612,108.639,111.920,115.739,121.419
 "35061","Valencia, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",777688,862705,921408,986639,1078903,1166910,1264717,1316660,1284300,1297324,1336954,1246890,1252887,1340341,1345758,1421484,1518973,1658227,1644099,1719752,1858271,2066711,2261733,2429515
"Note: See the included footnote file."
"CAGDP1: County gross domestic product (GDP) summary "
"Last updated: February 5, 2026-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
