GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "01033","Colbert, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1430902,1475139,1639800,1812623,1942220,2057885,2096729,2162031,1915988,2172607,2353158,2379494,2660889,2637856,2611436,2496790,2453731,2651287,2672678,2632134,2886897,3277121,3477892,3558557
 "01035","Conecuh, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",255925,253669,256892,280031,322236,374251,391500,391617,390900,349628,381562,433760,445505,390567,405852,462424,439777,405083,394986,372753,382968,354394,385845,397455
 "01035","Conecuh, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",58.194,57.681,58.414,63.676,73.273,85.100,89.022,89.049,88.886,79.501,86.763,98.632,101.302,88.810,92.286,105.150,100.000,92.111,89.815,84.759,87.082,80.585,87.736,90.376
 "01035","Conecuh, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",244537,246391,255557,289062,352003,418704,456190,531973,395878,397769,466793,500920,538759,469991,385344,422230,439777,434763,405167,359070,450452,505110,493099,507245
 "01037","Coosa, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",178383,177946,174095,182464,197039,209594,194251,177101,178739,176159,182613,170504,187510,174156,180811,190165,185492,194981,190407,179105,180110,190382,186612,189287
 "01037","Coosa, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",96.167,95.932,93.856,98.367,106.225,112.993,104.722,95.476,96.359,94.968,98.448,91.919,101.088,93.888,97.476,102.519,100.000,105.115,102.650,96.557,97.098,102.636,100.603,102.046
 "01037","Coosa, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",140168,142198,140492,149174,163969,177361,168503,154213,161192,157054,163520,155421,174004,165735,176243,187412,185492,198253,199764,192554,202514,232845,242519,252383
 "01039","Covington, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1062575,1126529,1079592,1178913,1158243,1154942,1139731,1123455,1118013,1191041,1125515,1191228,1241418,1233749,1235991,1237588,1269561,1274429,1217301,1216840,1268712,1240148,1241952,1283169
 "01039","Covington, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",83.696,88.734,85.037,92.860,91.232,90.972,89.774,88.492,88.063,93.815,88.654,93.830,97.783,97.179,97.356,97.482,100.000,100.383,95.884,95.847,99.933,97.683,97.825,101.072
 "01039","Covington, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",783773,836345,816971,921591,920899,947007,968943,970263,992059,1064520,1026819,1099762,1169496,1190625,1208373,1213970,1269561,1302093,1272720,1296662,1443684,1536327,1587686,1662386
 "01041","Crenshaw, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",278685,268249,288893,320655,382066,394720,348797,350986,339854,395673,385087,431940,462657,432654,447831,415852,441726,476010,464556,374686,421326,459492,465027,500149
